Date,Model,Capacity,Price,Link,Description
2024-06-25,iPhone 14 Pro Max,,"€ 800,00",E koop apple iphone 14 pro max ik verkoop het omdat ik een andere telefoon heb. Specificaties: • model: apple iphone 14 pro max •,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130099080-apple-iphone-14-pro-max
2024-06-25,iPhone 14,,"€ 550,00","Mooie iphone 14, schade vrij met een screenprotector van apple. De telefoon is nog geen jaar oud hierdoor heeft de telefoon nog ap",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130042406-iphone-14-met-apple-garantie
2024-06-25,iPhone 14,128GB,"€ 435,00",De iphone 14 128gb is in een zeer goede staat. Alles werkt 100 procent! En hij ziet er ook nog goed uit. De iphone wordt aangebode,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130087966-apple-iphone-14-128gb-volledig-als-nieuw
2024-06-25,iPhone 14 Plus,128GB,"€ 550,00",Iphone 14 plus 128gb kleur bleu met glasscherm erop krasvrij zonder stekker en kabel met doos,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130102254-iphone-14-plus-128gb
2024-06-25,iPhone 14 Pro,128GB,"€ 460,00",Te koop of te ruil iphone 14 pro space black 128gb 5g iphone heeft schade achter voorkant ronde vlek zie je foto’s geen invloed op,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129923238-iphone-14-pro-black-128gb-5g-garantie-schade-te-koop-te-ruil
2024-06-25,iPhone 14,128GB,"€ 700,00",Alles is nog zeer netjes. Batt is bij bijde nog 90% komt met orinele apple bandjes en hoesjes voor de iphone ook een screenprotect,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130005211-iphone-14-128gig-apple-watch-se-en-extras
2024-06-25,iPhone 14 Pro,128GB,"€ 750,00",Hierbij verkoop ik mijn iphone 14 pro 128 gb. De telefoon is nog in super staat zonder schades of iets (zie foto’s)!! Ook heb ik h,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130062877-iphone-14-pro
2024-06-25,iPhone 14,128GB,"€ 495,00","Goed werkende iphone,weinig gebruikt,.lader nieuw in doos.geen onzin biedingen",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130071646-iphone-14-red-special-edition-128gb
2024-06-25,iPhone 14 Pro,,"€ 650,00",Te koop aangeboden iphone 14 pro paars. Toestel is altijd met protector en hoesje gebruikt en is in zeer nette staat! Batterijperc,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129872338-apple-iphone-14pro-purple-zgan
2024-06-25,iPhone 14,128GB,"€ 425,00",Apple iphone 14 128gb paars te koop. Toestel is 2 jaar oud en met veel liefde behandeld. Altijd een hoesje en een glasplaatje op g,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130097722-apple-iphone-14-128gb-paars
2024-06-25,iPhone 14,256GB,"€ 549,00",Het scherm van de telefoon is kras vrij alleen heeft het frame gebruiker sporen. Telefoon is nagekeken en nog volledig orgineel. K,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129945468-iphone-14-256gb
2024-06-25,iPhone 14,128GB,"€ 549,99","Direct bestellen? Kijk op onze website of vraag ons om de link en bestel het product veilig, betrouwbaar en snel in onze webshop.",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129945935-iphone-14-128gb-rood-met-doos-originele-factuur-apple
2024-06-25,iPhone 14 Plus,256GB,"€ 595,00",Deze iphone 14 plus verkeert in nieuwstaat. En dat heeft een reden. Toestel is zakelijk door een firma in grote aantallen gekocht.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130008851-iphone-14-plus-256-gb-starlight-100-batterij-apple-care
2024-06-25,iPhone 14,128GB,"€ 650,00",Mooie iphone 14 geseald 128gb paars. Opsturen ook mogelijk kosten koper.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130040105-iphone-14-geseald
2024-06-25,iPhone 14,,"€ 485,00","Ik verkoop deze telefoon omdat ik heel graag een andere telefoon wil. Hij is 7 maanden oud, batterij conditie is 95%. Alles doet h",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129913056-iphone-14
2024-06-25,iPhone 14 Pro Max,128GB,"€ 550,00",Ik verkoop dit omdat het scherm aan de voorzijde gebarsten is en de telefoon gaat niet meer aan. De telefoon was nog maar een maan,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130059121-iphone-14-pro-max-space-black-128gb-gebarsten-scherm
2024-06-25,iPhone 14 Pro,,"€ 675,00","- ✅camera, microfoon, faceid & geluid werken - ✅voor en achterscherm kras vrij - ✅originele doosje + lader -🔋batterijcapacite",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129862276-iphone-14-pro-deep-purple
2024-06-25,iPhone 14,128GB,"€ 545,00",Iphone 14 te koop 128 gb,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129958112-iphone-14-te-koop-128-gb
2024-06-25,iPhone 14 Plus,128GB,"€ 575,00",Apple iphone 14 plus 128 gb,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130031583-apple-iphone-14-plus-128-gb
2024-06-25,iPhone 14 Plus,128GB,"€ 530,00",Heb je een gebarsten scherm. Strepen in je beeld. Of andere problemen met je lcd. Neem dan snel contact op of kom langs bij ons in,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130076250-iphone-14-plus-zwart-128-gb-530
2024-06-25,iPhone 14 Pro Max,128GB,"€ 650,00",Hierbij verkoop ik mijn iphone 14 pro max 128 gb de beeldscherm heeft barst (zie foto 4!) Voor de rest is die goed zonder probleem,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130092575-iphone-14-pro-max-128gb-gebarste-beeldscherm
2024-06-25,iPhone 14 Pro Max,,"€ 750,00","- ✅camera, microfoon, faceid & geluid werken - ✅voor en achterscherm kras vrij - ✅originele doosje -🔋batterijcapaciteit 86% -",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129862259-iphone-14-pro-max-gold
2024-06-25,iPhone 14 Plus,,"€ 600,00",Zgan iphone 14 plus onbeschadigd. Met beschermglas en lensbescherming. Teruggezet naar fabrieksinstellingen. Met doos en 3 gratis,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129987591-iphone-14-plus
2024-06-25,iPhone 14,128GB,"€ 550,00",Beste marktplaats bezoeker bij deze bied ik mijn iphone 14 aan de telefoon heeft 128gb opslag de telefoon word netjes geleverd met,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129983255-iphone-14-128-gb-paars
2024-06-25,iPhone 14,,"€ 700,00",De conditie is 92% wordt geleverd met lader,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129917802-iphone-14
2024-06-25,iPhone 14 Pro Max,,"€ 350,00",Alleen verzenden ik verkoop deze omdat ik zelf een ander wilt ik heb zelf de telefoon 2maand gebruikt zit geen krasje op alles wer,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130096133-iphone-14-pro-max
2024-06-25,iPhone 14,128GB,"€ 650,00","Ik verkoop dit omdat ik ben overgestapt naar een nieuwe telefoon. Is in topconditie, geen schade!",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130106352-iphone-14-paars-128gb-10-maanden-oud
2024-06-25,iPhone 14 Pro Max,128GB,"€ 799,00","Redotronics biedt aan : ~ apple iphone 14 pro - 128gb- zwart kleur geseald in doos voor 875,- per stuk ---------------------------",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129933016-apple-iphone-14-pro-en-14-pro-max-nieuw-met-100
2024-06-25,iPhone 14 Plus,256GB,"€ 680,00",Redotronics biedt aan : --- apple iphone 14 - 256gb - purple kleur voor 675€ per stuk ( nieuw met open doos / batterij condit,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129931930-apple-iphone-14-plus-en-iphone-14-nieuw-in-doos-met-100
2024-06-25,iPhone 14 Pro Max,128GB,"€ 775,00",Gebruikte iphone 14 pro max 128 gb zwart scherm en achterkant kras vrij het aan de rand lichte beschadigingen. Altijd glaasje op g,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129853023-iphone-14-pro-max-128gb-zwart
2024-06-25,iPhone 14 Pro Max,128GB,"€ 730,00",Te koop mooie iphone 14 pro max 128 gb compleet in doos met bon vaste prijs,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129956411-iphone-14-pro-max-128-gb-met-bon
2024-06-25,iPhone 14 Plus,128GB,"€ 700,00",Iphone 14 plus zwart nieuw in doos met zegel 128 gb,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129982608-iphone-14-plus-zwart-nieuw-in-doos-met-zegel-128-gb
2024-06-25,iPhone 14 Pro Max,128GB,"€ 750,00",Ik verkoop dit toestel omdat ik overgestapt ben naar een andere toestel. Wordt geleverd met doos kleine gebruikssporen batterijper,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130053933-apple-iphone-14-pro-max-128gb
2024-06-25,iPhone 14 Pro Max,256GB,"€ 800,00",Zo goed als nieuw! Geheel krasvrij wordt geleverd met originele doos en factuur. Met twee en een hoesje. Gaat weg ivm overstap op,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130035350-iphone-14-pro-max-256gb-batterij-97
2024-06-25,iPhone 14 Pro Max,128GB,"€ 825,00",Zwarte iphone 14 pro max 128gb. 1 Jaar oud nauwelijks gebruikssporen. Batterij capaciteit is 95%.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130047862-iphone-14-pro-max-128gb
2024-06-25,iPhone 14 Pro Max,,"€ 99,00","Phone4all biedt jou :          12 scherm €149,-          12 pro scherm €149,-     12 pro max scherm €199 iphone 14",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129983998-actie-iphone-13-13-pro-14-14-pro-max-scherm-reparatie
2024-06-25,iPhone 14 Pro Max,,"€ 99,00",Phone4all biedt jou : iphone 15 pro max              15 pro                    15 plus              15                     12 sch,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129912659-iphone-13-13-pro-14-14-pro-15-pro-max-scherm-reparatie
2024-06-25,iPhone 14 Pro,64GB,"€ 55,00",Info: friesestraat 49 coevorden 7741 gt tel: 0524222018 aap:0684664193 reparatieduur: bij langs komen binnen 1 bij versturen binn,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129895387-iphone-15-14-13-12-11-pro-10-xr-xs-reparatie-v-a-55e
