Date,Model,Capacity,Price,Link,Description
2024-06-10,iPhone 15,,"€ 675,00",Zwarte iphone 15 nog in de verpakking.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124983348-iphone-15-geseald
2024-06-10,iPhone 15,128GB,"€ 745,00",Paar maanden oud. 100% Kras vrij en batterij 100%. Ik heb zelf toch een pro max gekocht. Alleen ophalen.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125040254-iphone-15-roze-128-gb-kras-vrij-100-batterij
2024-06-10,iPhone 15 Plus,,"€ 900,00",Hij s in top conditie. Hij gaat weg omdat voor mijn rijbewijs. En het hoesje krijg je gratis bij of los voor 150 euro,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125049053-iphone-15-plus
2024-06-10,iPhone 15,128GB,"€ 700,00",Iphone 15 nieuw in doos geseald.! 128Gb  geen onzin biedingen aub,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124864727-iphone-15-nieuw-in-doos
2024-06-10,iPhone 15,128GB,"€ 650,00",Iphone 15 128gb zwart alleen ophalen splinternieuw 2 weken oud. Maar 1 x gebruikt. Factuur aanwezig. Voor 600€ mag hij meteen,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124883090-iphone-15
2024-06-10,iPhone 15,128GB,"€ 645,00","Te koop aangeboden: apple iphone 15 . 128Gb opslag. Praktisch nieuw toestel, heel even gebruikt . Inclusief : boekjes , hoesje, do",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124812308-apple-iphone-15-128gb-wit-blauw-inruil-mogelijk
2024-06-10,iPhone 15,256GB,"€ 750,00",Splinternieuw. Heb em een paar dagen gebruikt na verlengen maar ik vindt em te groot en mn oude werkt prima.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124873344-iphone-15-black-256gb-3-dagen-oud
2024-06-10,iPhone 15 Pro,,"€ 900,00","Prachtig toestel amper gebruikt, terug gegaan naar android. Geen schrammen of iets dergelijks, bij bezichtiging uitgebreid testen",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125030234-apple-iphone-15-pro
2024-06-10,iPhone 15 Plus,128GB,"€ 800,00","De iphone is zo goed als nieuw. Geen beschadegingen, altijd in een beschermhoesje gezeten met een screenprotector. Er zit nog gara",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124938363-iphone-15-plus-128gb-licht-blauw
2024-06-10,iPhone 15,,"€ 700,00",Iphone 15,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125004762-iphone-15
2024-06-10,iPhone 15,128GB,"€ 675,00","Praktisch nieuwe, drie dagen oude apple iphone 15 aangeboden. Hij heeft 128gb opslag in de kleur zwart. Met doosje, 1 jaar apple g",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124791278-apple-iphone-15-128gb-3-dagen-oud-black
2024-06-10,iPhone 15 Pro,128GB,"€ 875,00",Te koop iphone 15 pro 128 gb wit top staat met doos. Batterij %100 alleen ophalen!!!!!!👍,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124969181-iphone-15-pro-128-gb-top-staat
2024-06-10,iPhone 15 Pro,128GB,"€ 850,00",Zo goed als nieuwe apple iphone 15 pro. Compleet met doos en kabel + originele snellader kopje. 100% Krasvrij zit screenprotector,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124969439-apple-iphone-15-pro-128gb-als-nieuw-1-maand-in-gebruik
2024-06-10,iPhone 15,,"€ 800,00",Iphone 15 black,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124988983-iphone-15-black
2024-06-10,iPhone 15,256GB,"€ 425,00",Hallo hierbij bied ik mijn iphone aan iphone 15 256 gb zo goed als nieuw reden van verkoop is omdat k en andere telefoon heb aange,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125026743-iphone-15-zo-goed-als-nieuw-256-gb
2024-06-10,iPhone 15 Pro,256GB,"€ 850,00","Iphone 15 pro 256 natural titanium wegens aanschaf pro max, in goede staat: er zitten wat gebruikerssporen op het scherm (zie foto",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124970238-iphone-15-pro-256gb-natural-titanium-met-bon-22-09-2023
2024-06-10,iPhone 15 Pro,128GB,"€ 800,00",Iphone 15 pro 128 gb batterij conditie 99% vanwege nieuw toestel in verkoop handige formaat past makkelijk in broekzak met bon en,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124761827-gebruikte-iphone-15-pro-128gb-in-perfecte-staat
2024-06-10,iPhone 15 Pro,128GB,"€ 820,00",Nette iphone 15 pro 128 gb titanium black alle toebehoren zijn aanwezig alles werkt na behoren hij ziet er super netjes kras vrij,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124775473-iphone-15-pro-138-in-nieuwstaat-met-garantie-inruilen-kan
2024-06-10,iPhone 15 Pro,,"€ 875,00",Te koop aangeboden: mijn iphone 15 pro in de prachtige kleur titanium blauw. Deze smartphone is in uitstekende staat en heeft een,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124724936-iphone-15-pro
2024-06-10,iPhone 15,128GB,"€ 699,00","Nieuw, sealed, hoesje, aankoopbon iphone 15 128gb zwart vaste prijs 699 euro tel 0620750691",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125058511-iphone-15-128gb-zwart-nieuw-sealed-hoesje-aankoopbon
2024-06-10,iPhone 15,,"€ 900,00",Hierbij bied ik mijn iphone 15 zwart aan. Hij is helemaal nieuw in doos. 1Tb alleen verzenden mogelijk door vaak opgelicht worden!,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125062860-iphone-15-zwart-helemaal-nieuw-in-doos
2024-06-10,iPhone 15,128GB,"€ 620,00",Iphone 15 128gb zo goed alles nieuw geen krassen alles werkt,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124725247-iphone-15-128gb
2024-06-10,iPhone 15 Pro,128GB,"€ 900,00",Hierbij bied ik een iphone 15 pro 128gb aan in de kleur wit titanium. De iphone zit geseald in de doos.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124785774-iphone-15-pro-128gb-wit-nieuw
2024-06-10,iPhone 15 Pro,128GB,"€ 925,00",Iphone 15 pro 128 gb geseald en doos kleur natural titanium bon aanwezig,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124858272-iphone-15-pro-128-gb-geseald
2024-06-10,iPhone 15,128GB,"€ 650,00",Hierbij verkoop ik mijn iphone 15 omdat ik toch weer terug ga naar de samsung. Geen onzin biedingen aub!,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125015248-iphone-15-128-gb-zgan
2024-06-10,iPhone 15 Pro,256GB,"€ 850,00",Iphone 15 pro 256gb kleur blue titanium is helemaal nieuw batterij 100%,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125060728-iphone-15-pro
2024-06-10,iPhone 15,256GB,"€ 799,00",Helemaal nieuw doosje nog dicht! Bon etc aanwezig!,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125072083-nieuw-in-doos-iphone-15-256gb-zwart
2024-06-10,iPhone 15 Pro,128GB,"€ 900,00",Ik verkoop mijn reseald iphone 15 pro in zwart 128gb ongeopend. Alleen ophalen ik reageer niet niet op onzin berichten. No chiping,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125069871-iphone-15-pro
2024-06-10,iPhone 15 Plus,128GB,"€ 600,00","Nog goed werkende iphone 15 plus. Wil toch terug naar de pro max, reden van verkoop ook, barst is van screenprotector btw ruilen m",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125038137-iphone-15-plus-128gb-zwart
2024-06-10,iPhone 15 Pro Max,256GB,"€ 900,00",Iphone 15 pro max 256gb helemaal nieuw en geseald,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125044432-iphone-15-pro-max-256gb-geseald
2024-06-10,iPhone 15 Pro,,"€ 900,00",Super nette iphone 15 pro zonder beschadiging batterij 100%,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125056971-iphone-15-pro
2024-06-10,iPhone 15 Pro,128GB,"€ 900,00",Nieuw in doos!,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124789979-iphone-15-pro-128gb
2024-06-10,iPhone 15 Pro Max,,"€ 300,00",Te koop: iphone 15 pro max hey! Ik verkoop mijn iphone 15 pro max huls. Het scherm is flink beschadigd en de achterkant heeft ook,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125034043-iphone-15-pro-max-grijs
2024-06-10,iPhone 15 Pro,128GB,"€ 850,00",Hierbij verkoop ik de iphone 15 pro 128 gb titanium blue! Deze is helemaal nieuw en nog geseald!,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125070253-apple-iphone-15-pro-128gb-titanium-blue-nieuw
2024-06-10,iPhone 15 Plus,128GB,"€ 950,00",Iphone 15 plus 128gb + blue + doos + bon,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124844861-iphone-15-plus-128gb-blue-doos-bon
2024-06-10,iPhone 15 Pro,256GB,"€ 989,00",Deze gloednieuwe en ongeopende iphone 15 pro in de prachtige kleur wit titanium is nu binnen. Belangrijkste specificaties: model:,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124954597-apple-iphone-15-pro-wit-titanium-256gb
2024-06-10,iPhone 15 Pro,128GB,"€ 925,00",Nieuwe iphone 15 pro 128 gn,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124769083-iphone-15-pro-128gb
