Date,Model,Capacity,Price,Link,Description
2024-06-25,iPhone Xr,,"€ 100,00",Ik verkoop dit omdat ik er niet veel meer aan heb aangezien ik een nieuwe telefoon heb.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130028931-iphone-xr
2024-06-25,iPhone Xr,64GB,"€ 175,00","Iphone xr blauw 64gb nieuwstaat, accu 94%, geen lader, wel laadsnoer en doosje bieden kan in de advertentie.",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130050875-iphone-xr-blauw-64gb-nieuwstaat
2024-06-25,iPhone Xr,64GB,"€ 180,00",Iphone xr 64gb weinig gebruikt. Geen krasjes of beschadigingen. Zo goed als nieuw.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130103903-iphone-xr-64gb
2024-06-25,iPhone Xr,64GB,"€ 200,00","Iphone xr 64 gb. Batterijconditie: 79% nog in perfecte staat. Geen krassen of beschadigingen op het glas, enkel minimale krasjes o",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129885068-iphone-xr-64-gb
2024-06-25,iPhone Xr,64GB,"€ 179,99",Apple iphone xr 64gb 99% nieuwstaat specificaties: 6.1 Inch scherm 64gb opslag 12mp camera wifi / 4g simlockvrij ios 17 accu 99%,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129939674-apple-iphone-xr-64gb-99-nieuwstaat
2024-06-25,iPhone Xr,128GB,"€ 200,00",Niet meer nodig. Werkt prima. Batterij is 80%. Slechts anderhalf jaar gebruikt,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129839711-iphone-xr-128-g
2024-06-25,iPhone Xr,64GB,"€ 200,00",Werking: de telefoon is ontgrendeld en werkt als nieuw. Hij ondersteunt de nieuwste compatibele ios updates en je favoriete apps e,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130051927-iphone-xr-64gb
2024-06-25,iPhone Xr,64GB,"€ 150,00",Keurige nette iphone glas onbeschadigd heeft altijd een protector op gezeten. Liever geen handelaren maar gewoon iemand die voor z,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130040433-iphone-xr-64-gb
2024-06-25,iPhone Xr,,"€ 100,00","Deze iphone verkoop ik na de aanschaf van een iphone 13, de iphone werkt redelijk alleen de zaklamp werkt niet en er zit een kras",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130091008-iphone-xr
2024-06-25,iPhone Xr,64GB,"€ 120,00","Te koop aangeboden mooie iphone xr 64gb. Telefoon is gebruikt maar in nette staat, geen barsten, wel 1 krasje die alleen te zien i",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129934333-iphone-xr-64gb-product-red
2024-06-25,iPhone Xr,64GB,"€ 145,00","Apple iphone xr blue, in een mooie staat, 64gb batterij 83%",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129950731-apple-iphone-xr-blue
2024-06-25,iPhone Xr,64GB,"€ 140,00",Iphone xr 64gb geheugen telefoon is in zeer goede staat. Scherm en achterkant zijn zo goed als krasvrij. Batterijcapaciteit is 79%,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130043083-iphone-xr-64gb-met-4-hoesjes
2024-06-25,iPhone Xr,,"€ 175,00",Hierbij nog een goed werkende iphone xr. De batterij is een half jaar geleden vervangen. De telefoon werkt nog zoals het hoort. Er,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130042184-iphone-xr
2024-06-25,iPhone Xr,64GB,"€ 195,00",Momenteel beschikbare modellen: iphone xr | space grey | 64gb | 100% bat. | €195 inclusief het doosje en hoesje! Iphone xs |,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129956016-iphone-xr-xs-xs-max-11-en-11-pro-max-in-nieuwstaat
2024-06-25,iPhone Xr,,"€ 200,00",Iphone xr,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130046325-iphone-xr
2024-06-25,iPhone Xr,64GB,"€ 55,00",Info: friesestraat 49 coevorden 7741 gt tel: 0524222018 aap:0684664193 reparatieduur: bij langs komen binnen 1 bij versturen binn,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129895387-iphone-15-14-13-12-11-pro-10-xr-xs-reparatie-v-a-55e
